Device,Device,Device,Device,Device,Device,Device,Device,Device,Device,Device,Device
ECG Vx-RL,ECG Vx-RL,ECG LA-RA,ECG LA-RA,ExG2 CH1,ExG2 CH1,EXG1 Status,ECG LL-RA,ECG LL-RA,Timestamp,Timestamp,EXG2 Status
CAL,RAW,RAW,CAL,CAL,RAW,RAW,CAL,RAW,RAW,CAL,RAW
mV,No Units,No Units,mV,mV,No Units,No Units,mV,No Units,No Units,mSecs,No Units
-1.178755901,-16344,-241941,-17.44917899,1.03393567,14336,128,-7.233943609,-100302,2048,10062.5,128
-2.372296735,-32893,-241940,-17.44910687,1.034656886,14346,128,-7.228246001,-100223,2688,10082.03125,128
-1.181424401,-16381,-242109,-17.46129542,1.16498067,16153,128,-7.249594003,-100519,3328,10101.5625,128
-2.365012451,-32792,-242248,-17.47132033,1.173346779,16269,128,-7.259258301,-100653,3968,10121.09375,128
-2.399125981,-33265,-242035,-17.45595842,1.164908548,16152,128,-7.26805714,-100775,4608,10140.625,128
-1.163105507,-16127,-242348,-17.47853249,1.172337076,16255,128,-7.293876683,-101133,5248,10160.15625,128
-2.419608524,-33549,-242265,-17.4725464,1.181568644,16383,128,-7.278298411,-100917,5888,10179.6875,128
-2.420473983,-33561,-242513,-17.49043256,1.146445411,15896,128,-7.310031928,-101357,6528,10199.21875,128
-2.363353653,-32769,-242842,-17.51416058,1.036748414,14375,128,-7.359363122,-102041,7168,10218.75,128
-2.43713408,-33792,-243312,-17.54805774,1.181280158,16379,128,-7.385687516,-102406,7808,10238.28125,128
-2.602220488,-36081,-244119,-17.6062599,1.153369087,15992,128,-7.418070128,-102855,8448,10257.8125,128
-2.620683625,-36337,-244146,-17.60820718,1.177241347,16323,128,-7.431268386,-103038,9088,10277.34375,128
-2.365445181,-32798,-244294,-17.61888118,1.177024982,16320,128,-7.455068523,-103368,9728,10296.875,128
-2.931022993,-40640,-244902,-17.66273113,1.038551454,14400,128,-7.51911253,-104256,10368,10316.40625,128
-2.49252349,-34560,-245526,-17.70773503,1.125025287,15599,128,-7.608399106,-105494,11008,10335.9375,128
-2.954101915,-40960,-245757,-17.72439512,1.071222552,14853,128,-7.62895377,-105779,11648,10355.46875,128
-3.581848572,-49664,-246176,-17.75461409,1.036243562,14368,128,-7.654917557,-106139,12288,10375,128
-3.544994419,-49153,-246240,-17.75922987,0.572285124,7935,128,-7.690617763,-106634,12928,10394.53125,128
-3.56230361,-49393,-246179,-17.75483045,0.589594315,8175,128,-7.709585751,-106897,13568,10414.0625,128
-2.363570018,-32772,-241367,-17.40778117,1.845736724,25592,128,-7.422108939,-102911,14208,10433.59375,128
-3.78371701,-52463,-249071,-17.9634062,0.608922912,8443,128,-7.662634571,-106246,14848,10453.125,128
-3.58177645,-49663,-246918,-17.80812833,0.567957827,7875,128,-7.770384284,-107740,15488,10472.65625,128
-3.58177645,-49663,-246557,-17.78209243,0.512424172,7105,128,-7.772187325,-107765,16128,10492.1875,128
-3.547158068,-49183,-246935,-17.8093544,0.444197112,6159,128,-7.808031775,-108262,16768,10511.71875,128
-3.600960803,-49929,-246601,-17.78526578,0.478887615,6640,128,-7.793463206,-108060,17408,10531.25,128
-3.566991516,-49458,-246578,-17.78360698,0.465617235,6456,128,-7.805868126,-108232,18048,10550.78125,128
-3.582137058,-49668,-246353,-17.76737961,0.461362059,6397,128,-7.805651761,-108229,18688,10570.3125,128
-2.949558252,-40897,-245703,-17.72050056,0.517400565,7174,128,-7.753507823,-107506,19328,10589.84375,128
-2.954101915,-40960,-244847,-17.65876444,0.519564214,7204,128,-7.742040484,-107347,19968,10609.375,128
-2.54740805,-35321,-244154,-17.60878415,0.565361448,7839,128,-7.707205737,-106864,20608,10628.90625,128
-2.658475358,-36861,-243792,-17.58267612,0.585916112,8124,128,-7.699200237,-106753,21248,10648.4375,128
-2.824787834,-39167,-243867,-17.58808524,0.554110474,7683,128,-7.702662075,-106801,21888,10667.96875,128
-2.948620671,-40884,-244916,-17.66374083,0.447442585,6204,128,-7.761441202,-107616,22528,10687.5,128
-3.573193976,-49544,-246031,-17.74415645,0.553966231,7681,128,-7.859166009,-108971,23168,10707.03125,128
-3.581848572,-49664,-246771,-17.79752645,0.368180915,5105,128,-7.914699663,-109741,23808,10726.5625,128
-3.573266098,-49545,-247113,-17.82219205,0.447370463,6203,128,-7.95703506,-110328,24448,10746.09375,128
