Device,Device,Device,Device,Device,Device,Device,Device
ECG LL-RA,ECG LL-RA,ECG Vx-RL,ECG Vx-RL,Timestamp,Timestamp,ECG LA-RA,ECG LA-RA
CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW
mV,No Units,mV,No Units,mSecs,No Units,mV,No Units
-0.009231849,-1,-302.5092318,-32768,939.453125,30784,0,0
-0.009231849,-1,-302.5092318,-32768,943.359375,30912,0,0
-0.009231849,-1,-302.5092318,-32768,947.265625,31040,0,0
-0.009231849,-1,-302.5092318,-32768,951.171875,31168,0,0
-0.009231849,-1,-302.5092318,-32768,955.078125,31296,0,0
-0.009231849,-1,-302.5092318,-32768,958.984375,31424,0,0
-0.009231849,-1,-302.5092318,-32768,962.890625,31552,0,0
-0.009231849,-1,-302.5092318,-32768,966.796875,31680,0,0
-0.009231849,-1,-302.5092318,-32768,970.703125,31808,0,0
-0.009231849,-1,-302.5092318,-32768,974.609375,31936,0,0
-0.009231849,-1,-302.5092318,-32768,978.515625,32064,0,0
-0.009231849,-1,-302.5092318,-32768,982.421875,32192,0,0
-0.009231849,-1,-302.5092318,-32768,986.328125,32320,0,0
-0.009231849,-1,-302.5092318,-32768,990.234375,32448,0,0
-0.009231849,-1,-302.5092318,-32768,994.140625,32576,0,0
-0.009231849,-1,-302.5092318,-32768,998.046875,32704,0,0
-0.009231849,-1,-302.5092318,-32768,1001.953125,32832,0,0
-0.009231849,-1,-302.5092318,-32768,1005.859375,32960,0,0
-0.009231849,-1,-302.5092318,-32768,1009.765625,33088,0,0
-0.009231849,-1,-302.5092318,-32768,1013.671875,33216,0,0
-0.009231849,-1,-302.5092318,-32768,1017.578125,33344,0,0
-0.009231849,-1,-302.5092318,-32768,1021.484375,33472,0,0
-0.009231849,-1,-302.5092318,-32768,1025.390625,33600,0,0
-0.009231849,-1,-302.5092318,-32768,1029.296875,33728,0,0
-0.009231849,-1,-302.5092318,-32768,1033.203125,33856,0,0
-0.009231849,-1,-302.5092318,-32768,1037.109375,33984,0,0
-0.009231849,-1,-302.5092318,-32768,1041.015625,34112,0,0
-0.009231849,-1,-302.5092318,-32768,1044.921875,34240,0,0
-0.009231849,-1,-302.5092318,-32768,1048.828125,34368,0,0
-0.009231849,-1,-302.5092318,-32768,1052.734375,34496,0,0
-0.009231849,-1,-302.5092318,-32768,1056.640625,34624,0,0
-0.009231849,-1,-302.5092318,-32768,1060.546875,34752,0,0
-0.009231849,-1,-302.5092318,-32768,1064.453125,34880,0,0
-0.009231849,-1,-302.5092318,-32768,1068.359375,35008,0,0
-0.009231849,-1,-302.5092318,-32768,1072.265625,35136,0,0
-0.009231849,-1,-302.5092318,-32768,1076.171875,35264,0,0
-0.009231849,-1,-302.5092318,-32768,1080.078125,35392,0,0
-0.009231849,-1,-302.5092318,-32768,1083.984375,35520,0,0
-0.009231849,-1,-302.5092318,-32768,1087.890625,35648,0,0
-0.009231849,-1,-302.5092318,-32768,1091.796875,35776,0,0
-0.009231849,-1,-302.5092318,-32768,1095.703125,35904,0,0
-0.009231849,-1,-302.5092318,-32768,1099.609375,36032,0,0
-0.009231849,-1,-302.5092318,-32768,1103.515625,36160,0,0
-0.009231849,-1,-302.5092318,-32768,1107.421875,36288,0,0
-0.009231849,-1,-302.5092318,-32768,1111.328125,36416,0,0
-0.009231849,-1,-302.5092318,-32768,1115.234375,36544,0,0
-0.009231849,-1,-302.5092318,-32768,1119.140625,36672,0,0
-0.009231849,-1,-302.5092318,-32768,1123.046875,36800,0,0
-0.009231849,-1,-302.5092318,-32768,1126.953125,36928,0,0
-0.009231849,-1,-302.5092318,-32768,1130.859375,37056,0,0
-0.009231849,-1,-302.5092318,-32768,1134.765625,37184,0,0
-0.009231849,-1,-302.5092318,-32768,1138.671875,37312,0,0
-0.009231849,-1,-302.5092318,-32768,1142.578125,37440,0,0
-0.009231849,-1,-302.5092318,-32768,1146.484375,37568,0,0
-0.009231849,-1,-302.5092318,-32768,1150.390625,37696,0,0
-0.009231849,-1,-302.5092318,-32768,1154.296875,37824,0,0
-0.009231849,-1,-302.5092318,-32768,1158.203125,37952,0,0
-0.009231849,-1,-302.5092318,-32768,1162.109375,38080,0,0
-0.009231849,-1,-302.5092318,-32768,1166.015625,38208,0,0
