Device,Device,Device,Device,Device,Device,Device,Device,Device,Device,Device,Device
ECG Vx-RL,ECG Vx-RL,ECG LA-RA,ECG LA-RA,ExG2 CH1,ExG2 CH1,EXG1 Status,ECG LL-RA,ECG LL-RA,Timestamp,Timestamp,EXG2 Status
RAW,CAL,CAL,RAW,CAL,RAW,RAW,CAL,RAW,RAW,CAL,RAW
No Units,mV,mV,No Units,mV,No Units,No Units,mV,No Units,No Units,mSecs,No Units
-60808,-4.385572003,-3.761287184,-52152,1.064154633,14755,128,-25.23312214,-349869,8256,36251.95313,128
-61425,-4.430071048,-3.842928868,-53284,1.171255251,16240,128,-25.2686781,-350362,8320,36253.90625,128
-63613,-4.587873171,-3.923560849,-54402,0.886807547,12296,128,-25.32197598,-351101,8384,36255.85938,128
-65533,-4.726346699,-3.970584151,-55054,0.894308197,12400,128,-25.3317124,-351236,8448,36257.8125,128
-65513,-4.724904266,-4.036719684,-55971,0.602071357,8348,128,-25.47992235,-353291,8512,36259.76563,128
-65312,-4.710407819,-4.059510119,-56287,0.143089311,1984,128,-25.67039557,-355932,8576,36261.71875,128
-65217,-4.703556264,-4.1684859,-57798,0.212253953,2943,128,-25.91286849,-359294,8640,36263.67188,128
-63368,-4.570203372,-4.285899912,-59426,1.181568644,16383,128,-26.11358298,-362077,8704,36265.625,128
-64573,-4.657109935,-4.290515696,-59490,1.153873939,15999,128,-26.20784595,-363384,8768,36267.57813,128
-61950,-4.467934903,-4.244069367,-58846,0.893082129,12383,128,-26.21087506,-363426,8832,36269.53125,128
-63601,-4.587007712,-4.17201986,-57847,0.921858659,12782,128,-26.21895268,-363538,8896,36271.48438,128
-61460,-4.432595305,-4.211254026,-58391,1.146950262,15903,128,-26.31985084,-364937,8960,36273.4375,128
-64764,-4.670885166,-4.14634456,-57491,1.149402398,15937,128,-26.32374541,-364991,9024,36275.39063,128
-64519,-4.653215367,-4.091243636,-56727,1.180558941,16369,128,-26.29331008,-364569,9088,36277.34375,128
-65289,-4.708749021,-4.11800076,-57098,1.140098708,15808,128,-26.33752064,-365182,9152,36279.29688,128
-63489,-4.578930089,-4.133795397,-57317,1.109735502,15387,128,-26.33665518,-365170,9216,36281.25,128
-65192,-4.701753223,-4.088286649,-56686,0.886446939,12291,128,-26.25530198,-364042,9280,36283.20313,128
-65026,-4.689781033,-4.059942849,-56293,1.038479333,14399,128,-26.22053936,-363560,9344,36285.15625,128
-65504,-4.724255171,-4.050567037,-56163,1.126107112,15614,128,-26.1726506,-362896,9408,36287.10938,128
-65535,-4.726490942,-4.033834819,-55931,1.164259453,16143,128,-26.13392128,-362359,9472,36289.0625,128
-49158,-3.545355027,-4.038955455,-56002,1.051172739,14575,128,-26.13875343,-362426,9536,36291.01563,128
-65281,-4.708172048,-4.041696077,-56040,1.175726792,16302,128,-26.08040703,-361617,9600,36292.96875,128
