Device,Device,Device,Device,Device,Device,Device,Device
ECG LL-RA,ECG LL-RA,ECG Vx-RL,ECG Vx-RL,Timestamp,Timestamp,ECG LA-RA,ECG LA-RA
CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW
mV,No Units,mV,No Units,mSecs,No Units,mV,No Units
6.26842555,679,-0.590838343,-64,945.3125,30976,-6.508453627,-705
6.286889248,681,-0.516983551,-56,949.21875,31104,-6.416135136,-695
6.286889248,681,-0.516983551,-56,953.125,31232,-6.388439589,-692
6.323816645,685,1.033967101,112,957.03125,31360,-6.360744041,-689
6.286889248,681,-0.581606494,-63,960.9375,31488,-6.379207739,-691
6.231498154,675,-0.590838343,-64,964.84375,31616,-6.48075808,-702
6.240730003,676,0.590838343,64,968.75,31744,-6.462294382,-700
6.249961852,677,-0.507751701,-55,972.65625,31872,-6.397671438,-693
6.203802606,672,0.701620533,76,976.5625,32000,-6.425366985,-696
6.185338908,670,-0.590838343,-64,980.46875,32128,-6.499221778,-704
6.111484115,662,0.129245888,14,984.375,32256,-6.573076571,-712
6.157643361,667,-0.027695547,-3,988.28125,32384,-6.508453627,-705
6.194570757,671,-0.5262154,-57,992.1875,32512,-6.443830683,-698
6.194570757,671,-0.581606494,-63,996.09375,32640,-6.443830683,-698
6.203802606,672,0.590838343,64,1000,32768,-6.416135136,-695
6.16687521,668,0.590838343,64,1003.90625,32896,-6.517685476,-706
6.148411512,666,-0.018463698,-2,1007.8125,33024,-6.536149174,-708
6.157643361,667,-0.581606494,-63,1011.71875,33152,-6.48075808,-702
6.185338908,670,0.609302042,66,1015.625,33280,-6.416135136,-695
6.213034455,673,-0.452360607,-49,1019.53125,33408,-6.397671438,-693
6.111484115,662,-0.009231849,-1,1023.4375,33536,-6.573076571,-712
6.148411512,666,0.138477737,15,1027.34375,33664,-6.499221778,-704
6.157643361,667,0.600070193,65,1031.25,33792,-6.48075808,-702
6.231498154,675,-0.590838343,-64,1035.15625,33920,-6.379207739,-691
6.129947813,664,-0.009231849,-1,1039.0625,34048,-6.489989929,-703
6.102252266,661,-0.581606494,-63,1042.96875,34176,-6.554612873,-710
6.120715964,663,-0.036927396,-4,1046.875,34304,-6.526917325,-707
6.139179662,665,0.138477737,15,1050.78125,34432,-6.489989929,-703
6.240730003,676,-0.489288003,-53,1054.6875,34560,-6.397671438,-693
6.176107059,669,-0.590838343,-64,1058.59375,34688,-6.48075808,-702
6.16687521,668,-0.009231849,-1,1062.5,34816,-6.508453627,-705
6.102252266,661,0.064622944,7,1066.40625,34944,-6.554612873,-710
6.185338908,670,0.62776574,68,1070.3125,35072,-6.453062532,-699
6.351512192,688,-0.360042116,-39,1074.21875,35200,-6.277657399,-680
6.545381024,709,1.098590045,119,1078.125,35328,-6.111484115,-662
6.674626911,723,-0.018463698,-2,1082.03125,35456,-5.936078982,-643
6.610003967,716,-0.147709586,-16,1085.9375,35584,-6.046861171,-655
6.425366985,696,1.14474929,124,1089.84375,35712,-6.028397473,-653
6.36997589,690,-0.018463698,-2,1093.75,35840,-6.176107059,-669
6.277657399,680,-0.267723624,-29,1097.65625,35968,-6.360744041,-689
6.139179662,665,0,0,1101.5625,36096,-6.591540269,-714
6.102252266,661,-0.036927396,-4,1105.46875,36224,-6.674626911,-723
5.973006378,647,-0.110782189,-12,1109.375,36352,-6.610003967,-716
5.963774529,646,0.267723624,29,1113.28125,36480,-6.517685476,-706
5.95454268,645,-0.581606494,-63,1117.1875,36608,-6.499221778,-704
5.963774529,646,-0.018463698,-2,1121.09375,36736,-6.517685476,-706
6.019165624,652,0.221564379,24,1125,36864,-6.554612873,-710
6.102252266,661,0.62776574,68,1128.90625,36992,-6.471526231,-701
6.185338908,670,0.655461287,71,1132.8125,37120,-6.36997589,-690
6.213034455,673,-0.452360607,-49,1136.71875,37248,-6.379207739,-691
6.194570757,671,-0.590838343,-64,1140.625,37376,-6.443830683,-698
6.129947813,664,0.286187323,31,1144.53125,37504,-6.536149174,-708
6.203802606,672,-0.581606494,-63,1148.4375,37632,-6.425366985,-696
6.231498154,675,0.590838343,64,1152.34375,37760,-6.36997589,-690
6.231498154,675,-0.480056154,-52,1156.25,37888,-6.379207739,-691
6.185338908,670,-0.590838343,-64,1160.15625,38016,-6.425366985,-696
6.194570757,671,0.62776574,68,1164.0625,38144,-6.48075808,-702
6.231498154,675,-0.295419172,-32,1167.96875,38272,-6.397671438,-693
6.213034455,673,-0.5262154,-57,1171.875,38400,-6.434598834,-697
6.259193701,678,-0.572374645,-62,1175.78125,38528,-6.36997589,-690
6.240730003,676,-0.581606494,-63,1179.6875,38656,-6.342280343,-687
6.176107059,669,-0.563142796,-61,1183.59375,38784,-6.48075808,-702
6.277657399,680,-0.572374645,-62,1187.5,38912,-6.351512192,-688
6.240730003,676,0.655461287,71,1191.40625,39040,-6.406903287,-694
6.259193701,678,0.803170873,87,1195.3125,39168,-6.333048494,-686
6.176107059,669,-0.516983551,-56,1199.21875,39296,-6.443830683,-698
6.231498154,675,1.015503403,110,1203.125,39424,-6.416135136,-695
6.185338908,670,-0.535447249,-58,1207.03125,39552,-6.434598834,-697
6.240730003,676,0.72931608,79,1210.9375,39680,-6.379207739,-691
6.286889248,681,-0.009231849,-1,1214.84375,39808,-6.277657399,-680
6.231498154,675,-0.452360607,-49,1218.75,39936,-6.388439589,-692
6.249961852,677,-0.452360607,-49,1222.65625,40064,-6.406903287,-694
6.231498154,675,-0.480056154,-52,1226.5625,40192,-6.397671438,-693
6.277657399,680,1.024735252,111,1230.46875,40320,-6.333048494,-686
6.286889248,681,0.867793817,94,1234.375,40448,-6.286889248,-681
6.26842555,679,-0.369273965,-40,1238.28125,40576,-6.333048494,-686
6.231498154,675,-0.590838343,-64,1242.1875,40704,-6.397671438,-693
6.259193701,678,-0.240028077,-26,1246.09375,40832,-6.36997589,-690
6.296121097,682,0.757011628,82,1250,40960,-6.333048494,-686
6.351512192,688,-0.304651021,-33,1253.90625,41088,-6.213034455,-673
6.323816645,685,-0.073854793,-8,1257.8125,41216,-6.277657399,-680
6.286889248,681,-0.31388287,-34,1261.71875,41344,-6.314584796,-684
6.305352947,683,-0.461592456,-50,1265.625,41472,-6.323816645,-685
6.333048494,686,-0.009231849,-1,1269.53125,41600,-6.26842555,-679
6.397671438,693,-0.286187323,-31,1273.4375,41728,-6.157643361,-667
6.360744041,689,0.886257515,96,1277.34375,41856,-6.240730003,-676
6.36997589,690,1.172444838,127,1281.25,41984,-6.259193701,-678
6.360744041,689,-0.304651021,-33,1285.15625,42112,-6.296121097,-682
6.360744041,689,-0.009231849,-1,1289.0625,42240,-6.240730003,-676
6.379207739,691,0.886257515,96,1292.96875,42368,-6.203802606,-672
6.379207739,691,1.172444838,127,1296.875,42496,-6.231498154,-675
6.406903287,694,-0.027695547,-3,1300.78125,42624,-6.231498154,-675
6.296121097,682,-0.073854793,-8,1304.6875,42752,-6.351512192,-688
6.36997589,690,0.812402722,88,1308.59375,42880,-6.259193701,-678
6.397671438,693,-0.360042116,-39,1312.5,43008,-6.222266305,-674
6.388439589,692,-0.018463698,-2,1316.40625,43136,-6.249961852,-677
6.342280343,687,-0.147709586,-16,1320.3125,43264,-6.314584796,-684
6.259193701,678,1.107821894,120,1324.21875,43392,-6.425366985,-696
6.296121097,682,-0.304651021,-33,1328.125,43520,-6.342280343,-687
6.305352947,683,-0.332346568,-36,1332.03125,43648,-6.314584796,-684
6.351512192,688,-0.036927396,-4,1335.9375,43776,-6.277657399,-680
6.231498154,675,-0.516983551,-56,1339.84375,43904,-6.406903287,-694
6.222266305,674,0.618533891,67,1343.75,44032,-6.434598834,-697
6.26842555,679,0.720084231,78,1347.65625,44160,-6.379207739,-691
6.222266305,674,0.646229438,70,1351.5625,44288,-6.388439589,-692
6.240730003,676,-0.433896908,-47,1355.46875,44416,-6.36997589,-690
6.194570757,671,-0.581606494,-63,1359.375,44544,-6.416135136,-695
6.157643361,667,0.590838343,64,1363.28125,44672,-6.48075808,-702
6.16687521,668,-0.535447249,-58,1367.1875,44800,-6.443830683,-698
6.176107059,669,0.590838343,64,1371.09375,44928,-6.434598834,-697
6.185338908,670,0.618533891,67,1375,45056,-6.397671438,-693
6.185338908,670,0.886257515,96,1378.90625,45184,-6.425366985,-696
6.148411512,666,0.886257515,96,1382.8125,45312,-6.489989929,-703
6.185338908,670,0.886257515,96,1386.71875,45440,-6.406903287,-694
6.185338908,670,-0.5262154,-57,1390.625,45568,-6.397671438,-693
6.213034455,673,0.738547929,80,1394.53125,45696,-6.360744041,-689
6.185338908,670,0.600070193,65,1398.4375,45824,-6.416135136,-695
6.111484115,662,-0.009231849,-1,1402.34375,45952,-6.508453627,-705
6.129947813,664,-0.590838343,-64,1406.25,46080,-6.471526231,-701
6.102252266,661,0.590838343,64,1410.15625,46208,-6.499221778,-704
6.194570757,671,0.766243477,83,1414.0625,46336,-6.333048494,-686
6.148411512,666,0.913953063,99,1417.96875,46464,-6.434598834,-697
6.148411512,666,-0.5262154,-57,1421.875,46592,-6.453062532,-699
6.139179662,665,-0.018463698,-2,1425.78125,46720,-6.471526231,-701
6.129947813,664,0.590838343,64,1429.6875,46848,-6.453062532,-699
6.194570757,671,1.033967101,112,1433.59375,46976,-6.351512192,-688
6.148411512,666,-0.590838343,-64,1437.5,47104,-6.425366985,-696
6.157643361,667,0.600070193,65,1441.40625,47232,-6.453062532,-699
6.111484115,662,-0.590838343,-64,1445.3125,47360,-6.489989929,-703
6.16687521,668,0.646229438,70,1449.21875,47488,-6.443830683,-698
6.203802606,672,0.738547929,80,1453.125,47616,-6.351512192,-688
6.16687521,668,0.673924986,73,1457.03125,47744,-6.416135136,-695
6.148411512,666,0.655461287,71,1460.9375,47872,-6.434598834,-697
